Age,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Customer ID,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Campaign ID,Response
33,36.000000,0,0.000000,0,0,33,31,0,22446,4,10,"F","U",6,14,44,40,56458.000000,3,0
32,36.000000,0,0.000000,0,0,32,24,0,25018,6,9,"F","U",6,14,44,40,56458.000000,3,0
32,36.000000,0,0.000000,0,0,32,24,0,25018,6,9,"F","U",6,14,44,40,56458.000000,2,0
39,36.000000,7,9.854323,521,3,39,26,0,24,1,0,"F","S",7,4,36,58,55328.000000,2,0
32,0.000000,1,0.000000,0,0,32,-4,0,245,6,11,"F","S",7,4,36,58,55328.000000,2,0
38,0.000000,0,0.000000,0,0,38,-5,0,379,6,11,"F","S",7,4,36,58,55328.000000,2,0
38,0.000000,0,0.000000,0,0,38,-5,0,379,6,11,"F","S",7,4,36,58,55328.000000,3,0
36,12.000000,0,0.000000,0,0,36,6,0,1538,2,10,"F","S",7,4,36,58,55328.000000,2,0
42,12.000000,3,10.104657,338,3,42,5,0,2524,1,9,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,2,9.402333,169,1,34,18,0,123730,3,10,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,2,9.402333,169,1,34,18,0,123730,3,10,"F","S",7,4,36,58,55328.000000,3,0
39,24.000000,1,8.399000,1199,1,39,12,0,132696,4,9,"F","S",7,4,36,58,55328.000000,1,0
36,12.000000,0,0.000000,0,0,36,9,0,129973,3,10,"F","S",7,4,36,58,55328.000000,2,0
35,0.000000,0,0.000000,0,0,35,-5,0,130684,4,9,"F","S",7,4,36,58,55328.000000,2,0
38,48.000000,4,9.035323,2,1,38,37,0,123658,3,10,"F","S",7,4,36,58,55328.000000,2,1
40,24.000000,5,12.625333,292,3,40,14,0,118181,4,10,"F","S",7,4,36,58,55328.000000,3,0
35,36.000000,0,0.000000,0,0,35,35,0,110898,6,10,"F","S",7,4,36,58,55328.000000,2,0
37,24.000000,3,11.865667,199,1,37,22,0,124613,1,8,"F","S",7,4,36,58,55328.000000,1,0
37,24.000000,3,11.865667,199,1,37,22,0,124613,1,8,"F","S",7,4,36,58,55328.000000,3,0
35,0.000000,0,0.000000,0,0,35,-4,0,124288,6,0,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,3,9.088990,89,2,34,12,0,109283,3,9,"F","S",7,4,36,58,55328.000000,4,0
36,48.000000,0,0.000000,0,0,36,35,0,109821,4,8,"F","S",7,4,36,58,55328.000000,3,0
17,0.000000,1,0.000000,0,0,17,-3,1,117994,5,0,"F","S",0,10,36,52,43935.000000,3,0
17,0.000000,1,0.000000,0,0,17,-3,1,117994,5,0,"F","S",0,10,36,52,43935.000000,2,0
27,48.000000,2,11.589000,89,1,27,40,1,124449,5,8,"F","S",0,10,36,52,43935.000000,3,0
27,48.000000,2,11.589000,89,1,27,40,1,124449,5,8,"F","S",0,10,36,52,43935.000000,1,0
28,24.000000,3,9.700657,34,2,28,17,1,123843,3,10,"F","S",0,10,36,52,43935.000000,2,0
28,12.000000,0,0.000000,0,0,28,0,1,124468,5,8,"F","S",0,10,36,52,43935.000000,2,0
26,36.000000,4,9.195667,129,1,26,26,1,105934,5,11,"F","S",0,10,36,52,43935.000000,2,0
23,24.000000,4,11.631637,65,3,23,21,1,113100,3,9,"F","S",0,10,36,52,43935.000000,2,0
32,24.000000,0,0.000000,0,0,32,21,1,110142,3,11,"F","S",0,10,36,52,43935.000000,2,0
24,36.000000,0,0.000000,0,0,24,30,1,110625,2,11,"F","S",0,10,36,52,43935.000000,3,0
24,36.000000,0,0.000000,0,0,24,30,1,110625,2,11,"F","S",0,10,36,52,43935.000000,2,0
21,36.000000,3,10.791657,25,1,21,29,1,106416,4,6,"F","S",0,10,36,52,43935.000000,2,0
16,36.000000,0,0.000000,0,0,16,25,1,113807,1,8,"F","S",0,10,36,52,43935.000000,2,0
29,0.000000,0,0.000000,0,0,29,-6,1,113674,2,8,"F","S",0,10,36,52,43935.000000,3,0
24,12.000000,3,9.021333,188,2,24,9,1,116855,2,10,"F","S",0,10,36,52,43935.000000,3,0
28,48.000000,0,0.000000,0,0,28,37,1,113744,3,11,"F","S",0,10,36,52,43935.000000,3,0
28,48.000000,0,0.000000,0,0,28,37,1,113744,3,11,"F","S",0,10,36,52,43935.000000,2,0
18,36.000000,0,0.000000,0,0,18,34,1,114160,3,10,"F","S",0,10,36,52,43935.000000,3,0
18,36.000000,0,0.000000,0,0,18,34,1,114160,3,10,"F","S",0,10,36,52,43935.000000,2,0
29,48.000000,4,11.651283,218,3,29,40,1,117442,6,11,"F","S",0,10,36,52,43935.000000,3,0
29,48.000000,4,11.651283,218,3,29,40,1,117442,6,11,"F","S",0,10,36,52,43935.000000,4,0
26,24.000000,1,9.049000,149,1,26,19,1,105217,3,10,"F","S",0,10,36,52,43935.000000,2,0
30,24.000000,0,0.000000,0,0,30,13,1,115838,6,0,"F","S",0,10,36,52,43935.000000,2,0
30,24.000000,0,0.000000,0,0,30,13,1,115838,6,0,"F","S",0,10,36,52,43935.000000,3,0
24,24.000000,0,0.000000,0,0,24,19,1,112431,6,11,"F","S",0,10,36,52,43935.000000,2,0
30,12.000000,0,0.000000,0,0,30,9,1,111107,4,9,"F","S",0,10,36,52,43935.000000,2,0
16,24.000000,0,0.000000,0,0,16,19,1,111861,5,9,"F","S",0,10,36,52,43935.000000,2,0
25,12.000000,0,0.000000,0,0,25,10,1,104650,6,10,"F","S",0,10,36,52,43935.000000,3,0
28,24.000000,0,0.000000,0,0,28,17,1,104652,6,10,"F","S",0,10,36,52,43935.000000,2,0
17,36.000000,0,0.000000,0,0,17,33,1,115418,1,0,"F","S",0,10,36,52,43935.000000,2,0
30,36.000000,3,10.031597,65,3,30,23,1,103004,4,8,"F","S",0,10,36,52,43935.000000,2,1
26,24.000000,2,10.190667,124,1,26,22,1,89591,3,9,"F","S",0,10,36,52,43935.000000,4,0
26,24.000000,45,24.826839,427,18,26,13,1,107220,1,0,"F","S",0,10,36,52,43935.000000,2,1
26,24.000000,45,24.826839,427,18,26,13,1,107220,1,0,"F","S",0,10,36,52,43935.000000,4,1
19,48.000000,5,10.535480,136,3,19,41,1,104392,4,6,"F","S",0,10,36,52,43935.000000,3,0
28,12.000000,0,0.000000,0,0,28,6,1,48649,6,6,"M","M",1,8,25,66,35879.000000,2,0
32,12.000000,0,0.000000,0,0,32,7,1,52348,6,10,"M","M",1,8,25,66,35879.000000,2,0
33,0.000000,0,0.000000,0,0,33,-3,1,41647,2,9,"M","M",1,8,25,66,35879.000000,2,0
32,0.000000,0,0.000000,0,0,32,-6,1,56735,3,11,"M","M",1,8,25,66,35879.000000,2,0
28,24.000000,3,7.485667,119,1,28,19,1,54043,5,9,"M","M",1,8,25,66,35879.000000,2,0
29,48.000000,2,9.695667,129,1,29,36,1,26414,6,6,"M","M",1,8,25,66,35879.000000,2,0
30,36.000000,0,0.000000,0,0,30,32,1,31568,5,0,"M","M",1,8,25,66,35879.000000,2,0
30,36.000000,0,0.000000,0,0,30,32,1,31568,5,0,"M","M",1,8,25,66,35879.000000,3,0
36,24.000000,4,13.115647,149,3,36,14,1,39050,3,9,"M","M",1,8,25,66,35879.000000,2,0
27,36.000000,0,0.000000,0,0,27,24,1,43693,4,0,"M","M",1,8,25,66,35879.000000,2,0
28,36.000000,2,9.169950,70,1,28,29,1,18326,6,0,"M","M",1,8,25,66,35879.000000,4,0
31,36.000000,0,0.000000,0,0,31,27,1,14712,1,11,"M","M",1,8,25,66,35879.000000,2,0
31,36.000000,3,8.382333,49,1,31,23,1,27460,4,9,"M","M",1,8,25,66,35879.000000,3,0
31,36.000000,3,8.382333,49,1,31,23,1,27460,4,9,"M","M",1,8,25,66,35879.000000,2,0
28,24.000000,0,0.000000,0,0,28,15,1,28119,2,5,"M","M",1,8,25,66,35879.000000,2,0
29,36.000000,0,0.000000,0,0,29,33,1,22331,5,9,"M","M",1,8,25,66,35879.000000,2,0
31,12.000000,0,0.000000,0,0,31,10,1,24177,1,9,"M","M",1,8,25,66,35879.000000,2,0
31,12.000000,0,0.000000,0,0,31,10,1,24177,1,9,"M","M",1,8,25,66,35879.000000,3,0
28,36.000000,2,9.169950,70,1,28,29,1,18326,6,0,"M","M",1,8,25,66,35879.000000,3,0
35,24.000000,0,0.000000,0,0,35,22,1,42,1,0,"M","M",8,12,48,38,57366.000000,2,0
35,24.000000,0,0.000000,0,0,35,22,1,42,1,0,"M","M",8,12,48,38,57366.000000,3,0
40,24.000000,2,8.179000,179,1,40,11,1,757,2,10,"M","M",8,12,48,38,57366.000000,2,0
41,24.000000,5,8.430657,164,2,41,15,1,652,3,9,"M","M",8,12,48,38,57366.000000,2,0
38,24.000000,0,0.000000,0,0,38,22,1,3203,5,9,"M","M",8,12,48,38,57366.000000,2,0
38,24.000000,0,0.000000,0,0,38,22,1,3203,5,9,"M","M",8,12,48,38,57366.000000,3,0
32,12.000000,0,0.000000,0,0,32,8,1,140050,4,9,"M","M",8,12,48,38,57366.000000,3,0
36,36.000000,4,9.286333,153,2,36,29,1,134449,4,9,"M","M",8,12,48,38,57366.000000,4,0
38,48.000000,5,10.033657,267,3,38,40,1,137306,4,9,"M","M",8,12,48,38,57366.000000,3,0
38,48.000000,5,10.033657,267,3,38,40,1,137306,4,9,"M","M",8,12,48,38,57366.000000,4,0
39,36.000000,0,0.000000,0,0,39,32,1,135133,4,9,"M","M",8,12,48,38,57366.000000,2,0
41,48.000000,0,0.000000,0,0,41,37,1,135988,4,9,"M","M",8,12,48,38,57366.000000,2,0
32,12.000000,0,0.000000,0,0,32,8,1,140050,4,9,"M","M",8,12,48,38,57366.000000,2,0
37,48.000000,4,8.482323,149,2,37,36,1,115235,6,9,"M","M",8,12,48,38,57366.000000,2,0
41,12.000000,3,10.384657,118,2,41,10,1,128722,1,10,"M","M",8,12,48,38,57366.000000,2,0
41,12.000000,3,10.384657,118,2,41,10,1,128722,1,10,"M","M",8,12,48,38,57366.000000,3,0
41,24.000000,0,0.000000,0,0,41,19,1,129968,3,10,"M","M",8,12,48,38,57366.000000,3,0
41,24.000000,0,0.000000,0,0,41,19,1,129968,3,10,"M","M",8,12,48,38,57366.000000,2,0
36,36.000000,4,9.286333,153,2,36,29,1,134449,4,9,"M","M",8,12,48,38,57366.000000,3,0
36,48.000000,0,0.000000,0,0,36,35,0,109821,4,8,"F","S",7,4,36,58,55328.000000,2,0
37,0.000000,0,0.000000,0,0,37,-1,0,105491,5,9,"F","S",7,4,36,58,55328.000000,2,0
40,24.000000,5,12.625333,292,3,40,14,0,118181,4,10,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,3,10.311283,178,3,34,21,0,103844,4,9,"F","S",7,4,36,58,55328.000000,4,0
34,24.000000,3,10.311283,178,3,34,21,0,103844,4,9,"F","S",7,4,36,58,55328.000000,3,0
35,36.000000,0,0.000000,0,0,35,34,0,102210,5,8,"F","S",7,4,36,58,55328.000000,2,0
39,0.000000,2,0.000000,0,0,39,-3,0,112695,1,10,"F","S",7,4,36,58,55328.000000,3,0
39,0.000000,2,0.000000,0,0,39,-3,0,112695,1,10,"F","S",7,4,36,58,55328.000000,2,0
34,36.000000,4,8.566657,100,1,34,28,0,116746,2,11,"F","S",7,4,36,58,55328.000000,3,0
39,0.000000,0,0.000000,0,0,39,-1,0,99934,4,10,"F","S",7,4,36,58,55328.000000,2,0
38,36.000000,3,9.630657,64,2,38,29,0,103224,2,6,"F","S",7,4,36,58,55328.000000,1,0
37,0.000000,0,0.000000,0,0,37,-3,0,93694,6,10,"F","S",7,4,36,58,55328.000000,2,0
36,48.000000,51,34.402603,570,27,36,41,0,111155,3,11,"F","S",7,4,36,58,55328.000000,1,0
36,12.000000,53,34.142239,343,27,36,5,0,99166,4,9,"F","S",7,4,36,58,55328.000000,3,0
36,12.000000,53,34.142239,343,27,36,5,0,99166,4,9,"F","S",7,4,36,58,55328.000000,4,1
35,36.000000,45,28.814466,448,22,35,34,0,92785,5,8,"F","S",7,4,36,58,55328.000000,3,0
34,24.000000,3,7.349000,49,1,34,12,0,87865,3,8,"F","S",7,4,36,58,55328.000000,3,0
39,48.000000,2,11.152333,219,1,39,41,0,80889,4,10,"F","S",7,4,36,58,55328.000000,1,0
39,48.000000,2,11.152333,219,1,39,41,0,80889,4,10,"F","S",7,4,36,58,55328.000000,3,0
35,24.000000,0,0.000000,0,0,35,17,0,91426,4,9,"F","S",7,4,36,58,55328.000000,2,0
38,12.000000,2,8.829000,129,1,38,10,0,68235,6,7,"F","S",7,4,36,58,55328.000000,2,0
41,36.000000,1,12.149990,150,1,41,23,0,76352,5,9,"F","S",7,4,36,58,55328.000000,2,0
41,36.000000,1,12.149990,150,1,41,23,0,76352,5,9,"F","S",7,4,36,58,55328.000000,3,0
35,24.000000,48,28.507458,241,22,35,12,0,89936,1,10,"F","S",7,4,36,58,55328.000000,4,0
35,24.000000,48,28.507458,241,22,35,12,0,89936,1,10,"F","S",7,4,36,58,55328.000000,3,0
34,24.000000,3,7.349000,49,1,34,12,0,87865,3,8,"F","S",7,4,36,58,55328.000000,4,0
36,48.000000,0,0.000000,0,0,36,40,0,77157,3,10,"F","S",7,4,36,58,55328.000000,2,0
37,0.000000,0,0.000000,0,0,37,-1,0,78394,2,7,"F","S",7,4,36,58,55328.000000,2,0
37,48.000000,0,0.000000,0,0,37,35,0,81696,1,0,"F","S",7,4,36,58,55328.000000,3,0
34,36.000000,12,16.916588,650,10,34,32,0,78662,3,10,"F","S",7,4,36,58,55328.000000,2,0
39,36.000000,2,7.352333,119,1,39,33,0,59306,4,10,"F","S",7,4,36,58,55328.000000,2,0
37,12.000000,3,8.905657,239,2,37,6,0,67913,3,9,"F","S",7,4,36,58,55328.000000,2,0
33,36.000000,0,0.000000,0,0,33,26,0,70121,3,11,"F","S",7,4,36,58,55328.000000,2,0
36,48.000000,4,11.307323,274,2,36,41,0,74683,2,0,"F","S",7,4,36,58,55328.000000,4,0
19,48.000000,5,10.535480,136,3,19,41,1,104392,4,6,"F","S",0,10,36,52,43935.000000,1,0
17,36.000000,0,0.000000,0,0,17,34,1,100722,5,11,"F","S",0,10,36,52,43935.000000,2,0
24,24.000000,0,0.000000,0,0,24,16,1,108480,1,10,"F","S",0,10,36,52,43935.000000,3,0
24,24.000000,0,0.000000,0,0,24,16,1,108480,1,10,"F","S",0,10,36,52,43935.000000,2,0
30,0.000000,0,0.000000,0,0,30,-5,1,111019,3,6,"F","S",0,10,36,52,43935.000000,2,0
26,24.000000,0,0.000000,0,0,26,18,1,103214,4,9,"F","S",0,10,36,52,43935.000000,2,0
22,12.000000,0,0.000000,0,0,22,5,1,107100,4,11,"F","S",0,10,36,52,43935.000000,2,0
24,36.000000,0,0.000000,0,0,24,34,1,98234,1,11,"F","S",0,10,36,52,43935.000000,2,0
24,24.000000,0,0.000000,0,0,24,16,1,96394,5,9,"F","S",0,10,36,52,43935.000000,2,0
27,48.000000,0,0.000000,0,0,27,36,1,99054,6,6,"F","S",0,10,36,52,43935.000000,2,0
30,0.000000,0,0.000000,0,0,30,-3,1,89425,5,9,"F","S",0,10,36,52,43935.000000,2,0
27,36.000000,0,0.000000,0,0,27,25,1,92902,4,10,"F","S",0,10,36,52,43935.000000,3,0
27,36.000000,0,0.000000,0,0,27,25,1,92902,4,10,"F","S",0,10,36,52,43935.000000,2,0
28,48.000000,2,0.000000,49,1,28,37,1,99595,5,11,"F","S",0,10,36,52,43935.000000,2,0
25,36.000000,23,16.263027,397,9,25,24,1,107203,4,10,"F","S",0,10,36,52,43935.000000,2,1
27,36.000000,0,0.000000,0,0,27,27,1,107212,3,9,"F","S",0,10,36,52,43935.000000,2,0
27,36.000000,0,0.000000,0,0,27,27,1,107212,3,9,"F","S",0,10,36,52,43935.000000,3,0
24,36.000000,0,0.000000,0,0,24,34,1,107648,1,11,"F","S",0,10,36,52,43935.000000,2,0
24,48.000000,26,22.337486,671,15,24,38,1,89127,2,11,"F","S",0,10,36,52,43935.000000,2,0
17,12.000000,0,0.000000,0,0,17,8,1,96452,3,11,"F","S",0,10,36,52,43935.000000,2,0
31,36.000000,0,0.000000,0,0,31,33,1,97680,2,8,"F","S",0,10,36,52,43935.000000,3,0
23,48.000000,0,0.000000,0,0,23,41,1,98908,1,11,"F","S",0,10,36,52,43935.000000,2,0
19,0.000000,0,0.000000,0,0,19,-3,1,96727,6,11,"F","S",0,10,36,52,43935.000000,2,0
24,36.000000,0,0.000000,0,0,24,30,1,97257,5,9,"F","S",0,10,36,52,43935.000000,2,0
29,36.000000,0,0.000000,0,0,29,24,1,89402,4,11,"F","S",0,10,36,52,43935.000000,2,0
25,48.000000,1,8.260667,94,1,25,41,1,89474,1,9,"F","S",0,10,36,52,43935.000000,1,0
25,48.000000,1,8.260667,94,1,25,41,1,89474,1,9,"F","S",0,10,36,52,43935.000000,2,0
25,48.000000,1,8.260667,94,1,25,41,1,89474,1,9,"F","S",0,10,36,52,43935.000000,3,0
28,0.000000,1,0.000000,0,0,28,-3,1,98294,3,8,"F","S",0,10,36,52,43935.000000,3,0
28,0.000000,1,0.000000,0,0,28,-3,1,98294,3,8,"F","S",0,10,36,52,43935.000000,2,0
15,12.000000,2,0.000000,0,0,15,0,1,93066,5,8,"F","S",0,10,36,52,43935.000000,2,0
28,12.000000,5,9.671657,105,2,28,9,1,92008,6,10,"F","S",0,10,36,52,43935.000000,2,0
32,24.000000,4,10.165667,199,1,32,19,1,88734,4,10,"F","S",0,10,36,52,43935.000000,2,0
18,24.000000,0,0.000000,0,0,18,14,1,88832,2,7,"F","S",0,10,36,52,43935.000000,2,0
19,36.000000,3,7.609000,109,1,19,24,1,84659,4,10,"F","S",0,10,36,52,43935.000000,2,0
17,36.000000,0,0.000000,0,0,17,31,1,80622,3,9,"F","S",0,10,36,52,43935.000000,2,0
27,36.000000,3,8.723000,323,2,27,29,1,83999,5,10,"F","S",0,10,36,52,43935.000000,1,0
15,36.000000,0,0.000000,0,0,15,32,1,94023,2,0,"F","S",0,10,36,52,43935.000000,2,0
18,36.000000,3,13.993950,194,2,18,29,1,95205,2,11,"F","S",0,10,36,52,43935.000000,4,0
29,0.000000,0,0.000000,0,0,29,-5,1,92348,2,11,"F","S",0,10,36,52,43935.000000,2,0
40,24.000000,0,0.000000,0,0,40,23,1,122072,2,10,"M","M",8,12,48,38,57366.000000,2,0
40,24.000000,0,0.000000,0,0,40,23,1,122072,2,10,"M","M",8,12,48,38,57366.000000,3,0
37,24.000000,0,0.000000,0,0,37,17,1,123379,3,10,"M","M",8,12,48,38,57366.000000,2,0
37,48.000000,37,18.072252,739,11,37,36,1,119374,6,0,"M","M",8,12,48,38,57366.000000,3,0
37,48.000000,37,18.072252,739,11,37,36,1,119374,6,0,"M","M",8,12,48,38,57366.000000,4,1
37,24.000000,2,8.899000,199,1,37,21,1,120687,3,10,"M","M",8,12,48,38,57366.000000,2,1
37,24.000000,2,8.899000,199,1,37,21,1,120687,3,10,"M","M",8,12,48,38,57366.000000,1,0
37,0.000000,0,0.000000,0,0,37,-2,1,124030,3,10,"M","M",8,12,48,38,57366.000000,2,0
37,24.000000,4,12.305990,306,2,37,22,1,110702,4,8,"M","M",8,12,48,38,57366.000000,3,0
37,24.000000,4,12.305990,306,2,37,22,1,110702,4,8,"M","M",8,12,48,38,57366.000000,4,0
39,36.000000,6,10.964313,331,3,39,29,1,115982,4,7,"M","M",8,12,48,38,57366.000000,1,0
39,36.000000,6,10.964313,331,3,39,29,1,115982,4,7,"M","M",8,12,48,38,57366.000000,3,0
41,24.000000,3,10.250657,84,2,41,17,1,113764,6,10,"M","M",8,12,48,38,57366.000000,2,0
40,0.000000,0,0.000000,0,0,40,-2,1,106464,2,8,"M","M",8,12,48,38,57366.000000,2,0
33,0.000000,0,0.000000,0,0,33,-5,1,120654,3,10,"M","M",8,12,48,38,57366.000000,2,0
39,36.000000,1,8.479000,179,1,39,27,1,111290,5,8,"M","M",8,12,48,38,57366.000000,2,0
37,48.000000,0,0.000000,0,0,37,38,1,111899,6,11,"M","M",8,12,48,38,57366.000000,2,0
37,48.000000,0,0.000000,0,0,37,38,1,111899,6,11,"M","M",8,12,48,38,57366.000000,3,0
40,24.000000,2,11.295667,129,1,40,18,1,100195,6,11,"M","M",8,12,48,38,57366.000000,2,0
35,24.000000,3,8.363950,164,2,35,11,1,108886,5,11,"M","M",8,12,48,38,57366.000000,2,0
36,24.000000,44,31.096613,564,24,36,23,1,109661,3,9,"M","M",8,12,48,38,57366.000000,4,1
36,36.000000,2,10.189000,89,1,36,33,1,92014,2,0,"M","M",8,12,48,38,57366.000000,3,0
38,36.000000,0,0.000000,0,0,38,30,1,89636,3,11,"M","M",8,12,48,38,57366.000000,2,0
38,36.000000,0,0.000000,0,0,38,32,1,101385,2,11,"M","M",8,12,48,38,57366.000000,2,0
40,0.000000,0,0.000000,0,0,40,-5,1,83914,4,11,"M","M",8,12,48,38,57366.000000,3,0
40,0.000000,1,0.000000,0,0,40,-3,1,84671,1,10,"M","M",8,12,48,38,57366.000000,2,0
38,36.000000,0,0.000000,0,0,38,24,1,91358,6,9,"M","M",8,12,48,38,57366.000000,3,0
38,36.000000,0,0.000000,0,0,38,24,1,91358,6,9,"M","M",8,12,48,38,57366.000000,2,0
36,36.000000,2,10.189000,89,1,36,33,1,92014,2,0,"M","M",8,12,48,38,57366.000000,2,0
37,48.000000,30,24.146517,380,17,37,41,1,80835,3,9,"M","M",8,12,48,38,57366.000000,1,0
37,48.000000,2,7.629000,129,1,37,35,1,90068,4,11,"M","M",8,12,48,38,57366.000000,2,0
40,24.000000,3,8.122333,189,1,40,22,1,83098,2,11,"M","M",8,12,48,38,57366.000000,1,0
40,48.000000,3,10.630657,164,2,40,39,1,73027,4,9,"M","M",8,12,48,38,57366.000000,4,0
37,48.000000,5,8.769980,270,2,37,38,1,74694,4,0,"M","M",8,12,48,38,57366.000000,2,0
36,48.000000,4,11.307323,274,2,36,41,0,74683,2,0,"F","S",7,4,36,58,55328.000000,3,0
38,12.000000,0,0.000000,0,0,38,10,0,55261,6,0,"F","S",7,4,36,58,55328.000000,2,0
34,0.000000,0,0.000000,0,0,34,-2,0,68984,2,0,"F","S",7,4,36,58,55328.000000,2,0
31,24.000000,2,11.602333,69,1,31,20,0,63622,6,11,"F","S",7,4,36,58,55328.000000,2,0
38,12.000000,0,0.000000,0,0,38,6,0,73230,3,8,"F","S",7,4,36,58,55328.000000,2,0
38,48.000000,0,0.000000,0,0,38,36,0,66836,3,10,"F","S",7,4,36,58,55328.000000,2,0
38,48.000000,0,0.000000,0,0,38,36,0,66836,3,10,"F","S",7,4,36,58,55328.000000,3,0
33,12.000000,0,0.000000,0,0,33,10,0,57799,1,0,"F","S",7,4,36,58,55328.000000,2,0
37,24.000000,33,29.141123,708,22,37,12,0,54770,3,0,"F","S",7,4,36,58,55328.000000,1,0
35,36.000000,57,36.551064,618,29,35,31,0,58354,4,10,"F","S",7,4,36,58,55328.000000,2,1
31,48.000000,25,21.526007,460,13,31,40,0,66987,5,10,"F","S",7,4,36,58,55328.000000,4,0
38,12.000000,0,0.000000,0,0,38,10,0,55261,6,0,"F","S",7,4,36,58,55328.000000,3,0
36,24.000000,2,10.069000,69,1,36,12,0,52507,1,7,"F","S",7,4,36,58,55328.000000,3,0
36,24.000000,2,10.069000,69,1,36,12,0,52507,1,7,"F","S",7,4,36,58,55328.000000,4,0
40,12.000000,3,10.514980,115,2,40,9,0,52659,3,9,"F","S",7,4,36,58,55328.000000,2,0
36,24.000000,4,11.213667,347,3,36,14,0,56249,6,11,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,0,0.000000,0,0,34,16,0,41707,2,9,"F","S",7,4,36,58,55328.000000,2,0
40,12.000000,0,0.000000,0,0,40,8,0,49702,5,9,"F","S",7,4,36,58,55328.000000,2,0
33,12.000000,0,0.000000,0,0,33,5,0,47424,2,11,"F","S",7,4,36,58,55328.000000,2,0
33,12.000000,0,0.000000,0,0,33,5,0,47424,2,11,"F","S",7,4,36,58,55328.000000,3,0
36,24.000000,0,0.000000,0,0,36,20,0,46423,2,11,"F","S",7,4,36,58,55328.000000,2,0
36,24.000000,0,0.000000,0,0,36,20,0,46423,2,11,"F","S",7,4,36,58,55328.000000,3,0
37,36.000000,4,7.989000,189,1,37,30,0,50150,1,10,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,0,0.000000,0,0,34,14,0,49424,2,10,"F","S",7,4,36,58,55328.000000,3,0
38,48.000000,3,8.258323,25,1,38,41,0,45599,5,11,"F","S",7,4,36,58,55328.000000,1,0
38,12.000000,4,12.630323,297,3,38,5,0,48731,3,0,"F","S",7,4,36,58,55328.000000,2,0
34,12.000000,0,0.000000,0,0,34,7,0,49618,1,9,"F","S",7,4,36,58,55328.000000,3,0
34,12.000000,0,0.000000,0,0,34,7,0,49618,1,9,"F","S",7,4,36,58,55328.000000,2,0
37,24.000000,0,0.000000,0,0,37,18,0,34049,6,10,"F","S",7,4,36,58,55328.000000,2,0
39,12.000000,0,0.000000,0,0,39,9,0,43675,6,8,"F","S",7,4,36,58,55328.000000,2,0
35,48.000000,0,0.000000,0,0,35,36,0,40537,6,8,"F","S",7,4,36,58,55328.000000,2,0
36,0.000000,0,0.000000,0,0,36,-3,0,44962,4,10,"F","S",7,4,36,58,55328.000000,2,0
34,24.000000,0,0.000000,0,0,34,14,0,49424,2,10,"F","S",7,4,36,58,55328.000000,2,0
34,36.000000,13,9.792333,559,1,34,29,0,34578,1,9,"F","S",7,4,36,58,55328.000000,2,1
35,24.000000,0,0.000000,0,0,35,15,0,32969,3,7,"F","S",7,4,36,58,55328.000000,2,0
34,36.000000,0,0.000000,0,0,34,25,0,37172,1,0,"F","S",7,4,36,58,55328.000000,2,0
30,24.000000,4,11.714617,148,3,30,20,1,84439,3,10,"F","S",0,10,36,52,43935.000000,3,0
23,36.000000,0,0.000000,0,0,23,31,1,91357,5,1,"F","S",0,10,36,52,43935.000000,2,0
25,24.000000,2,7.585667,219,1,25,15,1,95201,3,9,"F","S",0,10,36,52,43935.000000,2,0
19,36.000000,3,7.609000,109,1,19,24,1,84659,4,10,"F","S",0,10,36,52,43935.000000,3,0
31,36.000000,0,0.000000,0,0,31,33,1,87968,2,10,"F","S",0,10,36,52,43935.000000,2,0
27,0.000000,0,0.000000,0,0,27,-3,1,83768,2,11,"F","S",0,10,36,52,43935.000000,3,0
27,0.000000,0,0.000000,0,0,27,-3,1,83768,2,11,"F","S",0,10,36,52,43935.000000,2,0
32,36.000000,2,8.949000,49,1,32,33,1,90032,1,8,"F","S",0,10,36,52,43935.000000,3,0
32,36.000000,2,8.949000,49,1,32,33,1,90032,1,8,"F","S",0,10,36,52,43935.000000,2,0
27,0.000000,0,0.000000,0,0,27,-5,1,84409,1,9,"F","S",0,10,36,52,43935.000000,2,0
20,24.000000,1,8.129000,129,1,20,12,1,67908,3,9,"F","S",0,10,36,52,43935.000000,1,0
32,0.000000,0,0.000000,0,0,32,-6,1,79558,1,11,"F","S",0,10,36,52,43935.000000,2,0
23,36.000000,5,14.947313,414,5,23,25,1,85866,5,0,"F","S",0,10,36,52,43935.000000,2,1
23,36.000000,5,14.947313,414,5,23,25,1,85866,5,0,"F","S",0,10,36,52,43935.000000,3,0
31,36.000000,0,0.000000,0,0,31,33,1,87968,2,10,"F","S",0,10,36,52,43935.000000,3,0
18,24.000000,51,29.882957,417,23,18,22,1,77169,6,10,"F","S",0,10,36,52,43935.000000,3,0
